calibr_id,rfm_id,smile,canonical_ikey,name,source,source_id,status,reframedb_url
CBR-001-624-741-9,RFM-008-793-4,O=C(O)c1c[nH]c2cc(Cl)c(-c3ccc(C4(O)CCC4)cc3)cc12,FHQXLWCFSUSXBF,PF-06409577,Sigma-Aldrich,PZ0319,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/FHQXLWCFSUSXBF;qid=Q27456575"")"
CBR-001-624-727-1,RFM-008-779-6,COc1cc(CC2NCCc3cc(O)c(O)cc32)cc(OC)c1OC,RGVPOXRFEPSFGH,tretoquinol,Sigma-Aldrich,PH013924,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/RGVPOXRFEPSFGH;qid=Q27291413"")"
CBR-001-624-728-2,RFM-008-780-9,C1=Cc2cccc(OCC3CNCCO3)c2C1,MADRVGBADLFHMO,D-YB-119 VII,Sigma-Aldrich,PH013704,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/MADRVGBADLFHMO;qid=Q15409427"")"
CBR-001-624-858-1,RFM-008-910-1,CCOC1O[C@H]([C@@H](COCc2ccccc2)OCc2ccccc2)[C@H](OCc2ccccc2)[C@H]1O,ULLNJSBQMBKOJH,best guess CB-2431,Sigma-Aldrich,MFCD00801089,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/ULLNJSBQMBKOJH;qid=Q533119"")"
CBR-001-624-605-2,RFM-008-657-7,CC(C)(CO)n1cc(C(=O)c2cncc(NC(=O)Cc3ccc(Cl)cn3)c2)c2cnc(N)nc21,BPIWZDNVMQQBQX,PF-06273340,Sigma-Aldrich,PZ0254,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/BPIWZDNVMQQBQX;qid=Q27280232"")"
CBR-001-624-908-4,RFM-008-960-1,CCCCCCCCCCCCOS(=O)(=O)O,MOTZDAYCYVMXPC,Sodium lauryl sulfate,Sigma-Aldrich,74255,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/MOTZDAYCYVMXPC;qid=Q73403619"")"
CBR-001-624-673-4,RFM-008-725-2,O=C(O)c1ccc(Cl)cc1Cl,ATCRIUVQKHMXSH,Analben,Sigma-Aldrich,MFCD00002414,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/ATCRIUVQKHMXSH;qid=Q27104016"")"
CBR-001-624-863-8,RFM-008-915-6,NC(=O)c1cc[n+](CC2=C(C(=O)[O-])N3C(=O)[C@@H](NC(=O)Cc4cccs4)[C@H]3SC2)cc1,FMZXNVLFJHCSAF,CEFALONIUM,Sigma-Aldrich,MFCD00864899,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/FMZXNVLFJHCSAF;qid=Q5057218"")"
CBR-001-624-726-0,RFM-008-778-5,C/C=C1\C(=O)C[C@H]2[C@@H]3CCC4=CC(=O)CCC4(C)[C@H]3CCC12C,WDXRGPWQVHZTQJ,(Z)-Guggulsterone; gugulipid,Sigma-Aldrich,MFCD01310757,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/WDXRGPWQVHZTQJ;qid=Q27166258"")"
CBR-001-624-628-9,RFM-008-680-6,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3C[C@H](O)[C@@H]4C[C@H](O)CCC4(C)[C@H]3CCC12C,DGABKXLVXPYZII,AHRO-001,Sigma-Aldrich,MFCD00003681,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/DGABKXLVXPYZII;qid=Q123342939"")"
CBR-001-624-686-9,RFM-008-738-7,C=CCSC[C@H](N)C(=O)O,ZFAHNWWNDFHPOH,PMK-S005,Sigma-Aldrich,MFCD00151975,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/ZFAHNWWNDFHPOH;qid=Q7387047"")"
CBR-001-624-904-0,RFM-008-956-5,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O,NOOLISFMXDJSKH,Menthol,Sigma-Aldrich,M2780,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/NOOLISFMXDJSKH;qid=Q63398072"")"
CBR-001-624-840-1,RFM-008-892-6,CCc1ccc(C(=O)C(C)CN2CCCCC2)cc1,SQUNAWUMZGQQJD,Eperisone hydrochloride,Sigma-Aldrich,MFCD00941459,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/SQUNAWUMZGQQJD;qid=Q426401"")"
CBR-050-297-675-2,RFM-008-759-2,CN(C)CC(=O)O,FFDGPVCHZBVARC,DIMETHYLGLYCINE,ChemSpace,T4120,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/FFDGPVCHZBVARC;qid=Q106345659"")"
CBR-001-624-795-3,RFM-008-847-1,CC12CCC(=O)C=C1CC[C@@H]1[C@@H]2CCC2(C)[C@@H](C(=O)CO)CC[C@@H]12,ZESRJSPZRDMNHY,DESOXYCORTONE,Sigma-Aldrich,MFCD00003661,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/ZESRJSPZRDMNHY;qid=Q105373663"")"
CBR-001-624-560-6,RFM-008-612-4,NC(=O)Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,UPWPBIUUSLIWAI,AMIDAPSONE,Sigma-Aldrich,PH000298,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/UPWPBIUUSLIWAI;qid=Q27270776"")"
CBR-001-624-799-7,RFM-008-851-7,CC12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)CC2(C)C(=O)CC[C@@H]12,WSCUHXPGYUMQEX,NPC-01,Sigma-Aldrich,MFCD00051131,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/WSCUHXPGYUMQEX;qid=Q27103427"")"
CBR-050-297-678-5,RFM-008-860-8,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,DKHGMERMDICWDU,menatetrenone,ChemSpace,T7106,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/DKHGMERMDICWDU;qid=Q192354"")"
CBR-001-705-355-3,RFM-008-928-1,CC(C)Cc1ccc(CC(=O)O)cc1,CYWFCPPBTWOZSF,IBUFENAC,Enamine,T5373245,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/CYWFCPPBTWOZSF;qid=Q3791607"")"
CBR-001-624-836-5,RFM-008-888-0,CC(C)CC(=O)O[C@H](CC(=O)[O-])C[N+](C)(C)C,IGQBPDJNUXPEMT,ST-743,Sigma-Aldrich,51371,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/IGQBPDJNUXPEMT;qid=Q27139117"")"
CBR-001-624-569-5,RFM-008-621-5,CCCCCCCCC(CO)CCCCCC,XULHFMYCBKQGEE,HEXYLDECANOL,Sigma-Aldrich,MFCD00060903,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/XULHFMYCBKQGEE;qid=Q27251672"")"
CBR-001-624-738-4,RFM-008-790-1,CC(O)CO,DNIAPMSPPWPWGF,K-301,Sigma-Aldrich,V900115,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/DNIAPMSPPWPWGF;qid=Q27093218"")"
CBR-001-624-893-4,RFM-008-945-2,CC1CCC(O)C/C1=C\C=C1/CCCC2(C)C1CCC2C(C)/C=C/C(C)C(C)C,ILYCWAKSDCYMBB,DIHYDROTACHYSTEROL,Sigma-Aldrich,MFCD00867069,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/ILYCWAKSDCYMBB;qid=Q123343536"")"
CBR-001-624-574-2,RFM-008-626-0,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](OC(=O)CC(C)C)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,XJSFLOJWULLJQS,Josamycin,Sigma-Aldrich,MFCD00211043,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/XJSFLOJWULLJQS;qid=Q423369"")"
CBR-001-624-672-3,RFM-008-724-1,CCCCCCCCNC(=O)/C(C#N)=C\c1c(C)n(CCCN(C)C)c2ccccc12,XXRLIGWROLDOLS,Anisina,Sigma-Aldrich,SML1065,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/XXRLIGWROLDOLS;qid=nan"")"
CBR-001-624-890-1,RFM-008-942-9,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4(C)[C@H]3CCC12C,VPGRYOFKCNULNK,DESOXYCORTICOSTERONE ACETATE,Sigma-Aldrich,MFCD00003660,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/VPGRYOFKCNULNK;qid=Q27116214"")"
CBR-001-624-761-3,RFM-008-813-1,C[N+](C)(C)CCCCC[N+](C)(C)C,XUSPWDAHGXSTHS,PENTAMETHONIUM BROMIDE,Sigma-Aldrich,MFCD00050192,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/XUSPWDAHGXSTHS;qid=Q27260943"")"
CBR-001-624-897-8,RFM-008-949-6,CCCCCCOC(=O)c1cccnc1,RVYGVBZGSFLJKH,HEXYL NICOTINATE,Sigma-Aldrich,MFCD00023587,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/RVYGVBZGSFLJKH;qid=Q26840845"")"
CBR-001-624-814-9,RFM-008-866-4,Cc1cc[nH]n1,XKVUYEYANWFIJX,ASP-3325,Sigma-Aldrich,90299,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/XKVUYEYANWFIJX;qid=Q82870908"")"
CBR-001-624-556-0,RFM-008-608-8,C=C(C(=O)OC1CC2CCC(C1)N2C)c1ccccc1,WPUIZWXOSDVQJU,APOATROPINE,Synchem OHG,UN023,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/WPUIZWXOSDVQJU;qid=Q25099870"")"
CBR-001-624-697-2,RFM-008-749-0,CC(C)c1cc(N2CC[C@@H](N)C2)nc(N)n1,COOGVHJHSCBOQT,JNJ-39758979,"Synnovator, Inc",PBLJ6324,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/COOGVHJHSCBOQT;qid=Q27888282"")"
CBR-001-624-762-4,RFM-008-814-2,O=C1CCC[C@H](c2ccccc2)C1,CJAUDSQXFVZPTO,CJ-12406,TCI America,P1500,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/CJAUDSQXFVZPTO;qid=Q72501552"")"
CBR-001-624-886-5,RFM-008-938-3,CCC1=C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,FFRFGVHNKJYNOV,anhydrovinblastine,Target Molecule Corp.,T3022,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/FFRFGVHNKJYNOV;qid=Q117835194"")"
CBR-001-624-831-0,RFM-008-883-5,Cc1cc(-n2cccc2)c(S(C)(=O)=O)cc1C(=O)N=C(N)N,UADMBZFZZOBWBB,Eniporide mesilate,Target Molecule Corp.,T2089,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/UADMBZFZZOBWBB;qid=Q27268348"")"
CBR-001-624-700-0,RFM-008-752-5,OC[C@@]1(O)OC[C@@H](O)[C@@H](O)[C@@H]1O,LKDRXBCSQODPBY,Tagatose,Target Molecule Corp.,T2954,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/LKDRXBCSQODPBY;qid=Q63390501"")"
CBR-001-624-900-6,RFM-008-952-1,CCC1OC(=O)C(C)(F)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCn3cc(-c4cccc(N)c4)nn3)C(=O)OC12C,IXXFZUPTQVDPPK,solithromycin,Target Molecule Corp.,T2331,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/IXXFZUPTQVDPPK;qid=Q7558263"")"
CBR-001-624-793-1,RFM-008-845-9,C=C1C[C@@]23CC[C@H]4C(C)(CCC[C@@]4(C)C(=O)O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)[C@@H]2CC[C@]1(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)C3,UEDUENGHJMELGK,Stevioside,Target Molecule Corp.,T2911,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/UEDUENGHJMELGK;qid=Q118242366"")"
CBR-001-853-785-4,RFM-008-644-2,C=CC1=C(C)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5CCC(=O)O)C(CCC(=O)OC)=C4C)[C@@]1(C)C3=CC=C(C(=O)OC)[C@H]1C(=O)OC,ZCQHFRFEJXRZDF,Veteporfin; BPD-MAC,MedChem Express,HY-B0146,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/ZCQHFRFEJXRZDF;qid=Q27128585"")"
CBR-001-624-694-9,RFM-008-746-7,CN[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1CN(CCc1ccccc1)C(=O)C(F)(F)F)[C@@H](C)OCC#CC#CCO[C@H](C)[C@H](NC(=O)[C@H](C)NC)C(=O)N1CCC[C@H]1CN(CCc1ccccc1)C(=O)C(F)(F)F,BUAODJDXMGPFOY,AEG-40826,Tocris,5330,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/BUAODJDXMGPFOY;qid=nan"")"
CBR-001-624-962-0,RFM-009-014-2,O=C(O)c1ccccc1NC(=O)N1CCC(c2ccccc2C(F)(F)F)CC1,MEAQCLPMSVEOQF,,Tocris,3793,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/MEAQCLPMSVEOQF;qid=Q27074049"")"
CBR-001-624-942-6,RFM-008-994-1,CCN(CC)CCCCC1CCN(CC(=O)N2C3CCCCC3C(=O)NC3CCCNC32)CC1,DOAQDODKKORFIB,,Tocris,2292,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/DOAQDODKKORFIB;qid=nan"")"
CBR-001-624-729-3,RFM-008-781-0,CCCC1(CCC)CCC2(CCN(CCCN(CC)CC)C2)CC1,SERHTTSLBVGRBY,atiprimod dimaleate,Tocris,4580,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/SERHTTSLBVGRBY;qid=Q4815831"")"
CBR-001-624-594-6,RFM-008-646-4,CCC[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CCC3(C)C(CCC3(O)CCC(=O)O)C12,DNHCHRGCTVRAFT,oxprenoate potassium,Tocris,1672,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/DNHCHRGCTVRAFT;qid=Q27163754"")"
CBR-001-624-566-2,RFM-008-618-0,CNCC(C)C1CCCCC1,AGJJTKRYTPXPGM,CYCLEXEDRINE,UORSY,BBV-38311148,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/AGJJTKRYTPXPGM;qid=Q27260692"")"
CBR-001-624-810-5,RFM-008-862-0,COc1ccc(/C=N/NC(=N)N)c(Cl)c1OC,FGEWTNKUNGVHKT,AMAP-102,UORSY,BBV-40358896,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/FGEWTNKUNGVHKT;qid=Q27274034"")"
CBR-001-624-555-9,RFM-008-607-7,O=C(NO)c1cc(Br)ccc1O,RHTIMXFFOVWNLX,5-BROMOSALICYLHYDROXAMIC ACID,UORSY,BBV-47031657,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/RHTIMXFFOVWNLX;qid=Q27265196"")"
CBR-001-624-704-4,RFM-008-756-9,COc1ccc(CCNCC(O)COc2ccc(Cl)cc2Cl)cc1OC,LHWFDNGVDKNZDS,B-2476,UORSY,PB-11591842,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/LHWFDNGVDKNZDS;qid=Q27894166"")"
CBR-001-624-642-7,RFM-008-694-2,CC(C1C(=O)Oc2ccccc2C1=O)C1C(=O)Oc2ccccc2C1=O,BLLYTQIBWQZCMM,ETHYLIDENE DICOUMAROL,Vitas-M,STK364491,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/BLLYTQIBWQZCMM;qid=nan"")"
CBR-001-624-533-3,RFM-008-585-8,CC(O)C(CO)NC(=O)C1CSSCC(NC(=O)C(N)Cc2ccccc2)C(=O)NC(Cc2ccccc2)C(=O)NC(Cc2c[nH]c3ccccc23)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)N1,DEQANNDTNATYII,SDZ-201-999,Vitas-M,STL483734,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/DEQANNDTNATYII;qid=Q419935"")"
CBR-001-624-542-4,RFM-008-594-9,Oc1ccc2c3c1OC1C(O)CCC4(O)C(C2)N(CC2CCC2)CCC314,NETZHAKZCGBWSS,"nalbuphine, IS Pharma",Vitas-M,STL483711,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/NETZHAKZCGBWSS;qid=Q27163755"")"
CBR-001-624-610-9,RFM-008-662-4,CC(=O)O[C@]1(C(C)=O)CCC2[C@@H]3C[C@H](C)C4=CC(=O)CCC4(C)C3CCC21C,PSGAAPLEWMOORI,Diviseq,Vitas-M,STK801943,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/PSGAAPLEWMOORI;qid=Q27254163"")"
CBR-001-624-654-1,RFM-008-706-9,Oc1ncc(/N=C/c2cc(Cl)cc(Cl)c2O)c(O)n1,HMBQGXAQNZFODB,Myc-102,Vitas-M,STK001200,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/HMBQGXAQNZFODB;qid=nan"")"
CBR-001-748-829-8,RFM-008-590-5,CN(C)CCn1cnc2c1c(=O)n(C)c(=O)n2C,CMKUGKVVUUGBHJ,DIMETHAZAN,Enamine,T6702109,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/CMKUGKVVUUGBHJ;qid=Q5277304"")"
CBR-001-624-800-3,RFM-008-852-8,O=C1CCC[C@@H]2[C@H]3C[C@@H](CN12)[C@@H]1CCCCN1C3,JYIJIIVLEOETIQ,Lupanine,eNovation Chemicals LLC,K31627,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/JYIJIIVLEOETIQ;qid=Q105137032"")"
CBR-001-625-090-1,RFM-009-083-5,OCC(O)C(O)C(O)C(O)COC1OC(CO)C(O)C(O)C1O,SERLAGPUMNYUCK,ISOMALT,AK Scientific,A761,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/SERLAGPUMNYUCK;qid=Q117838071"")"
CBR-001-625-054-7,RFM-009-047-1,CCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,QDYLMAYUEZBUFO,CETALKONIUM CHLORIDE,AK Scientific,V0576,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/QDYLMAYUEZBUFO;qid=Q27277991"")"
CBR-001-625-035-4,RFM-009-028-8,CO[C@@H]1[C@@H](O[C@@H]2O[C@H](C)[C@@H](O[C@H]3C[C@@](C)(O)[C@@H](O)[C@H](C)O3)[C@H](N(C)C)[C@H]2O)[C@@H](CC=O)C[C@@H](C)[C@@H](O[C@H]2CC[C@H](N(C)C)[C@@H](C)O2)/C=C/C=C/C[C@@H](C)OC(=O)C[C@H]1OC(C)=O,ZPCCSZFPOXBNDL,DICORVIN,AK Scientific,E504,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/ZPCCSZFPOXBNDL;qid=Q27114189"")"
CBR-001-625-042-3,RFM-009-035-7,CN(C)CC1CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCO1,ZCBUQCWBWNUWSU,Ruboxistaurin hydrochloride,AK Scientific,SYN1172,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/ZCBUQCWBWNUWSU;qid=Q7376181"")"
CBR-001-625-072-9,RFM-009-065-3,O=C(O)c1cc(O)c2c(c1)O[Bi](O)O2,JAONZGLTYYUPCT,Bismuth subgallate,AK Scientific,V1743,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/JAONZGLTYYUPCT;qid=Q3757667"")"
CBR-001-625-068-3,RFM-009-061-9,OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)C1O[C@H]1O[C@H](COC2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)C(O[C@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H]1O,BYSGBSNPRWKUQH,ICODEXTRIN,AK Scientific,O641,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/BYSGBSNPRWKUQH;qid=Q174936"")"
CBR-001-625-046-7,RFM-009-039-1,Cn1cc(C2=C(c3c4n(c5ccccc35)CCC(CN)C4)C(=O)NC2=O)c2ccccc21,QQKKPWJFHBFCTH,RO 318425,AK Scientific,SYN1021,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/QQKKPWJFHBFCTH;qid=Q72439704"")"
CBR-001-625-037-6,RFM-009-030-2,CC(C)C1O[C@@H]2CN[Pt]3(NC[C@H]2O1)OC(=O)CC(=O)O3,LPTCUYGPZMAHMM,heptaplatin,AK Scientific,N771,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/LPTCUYGPZMAHMM;qid=nan"")"
CBR-001-625-091-2,RFM-009-084-6,CCCCCCCCCCCC(=O)OCC(O)[C@H]1OC[C@H](O)[C@H]1O,LWZFANDGMFTDAV,SORBITAN MONOLAURATE,AK Scientific,6484AF,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/LWZFANDGMFTDAV;qid=Q12642435"")"
CBR-001-625-061-6,RFM-009-054-0,C[C@@H]1O[C@@H](O[C@@H]2C=C3CC[C@@H]4C(CCC5(C)[C@@H](c6ccc(=O)oc6)CCC45O)C3(C)CC2)[C@H](O)[C@H](O)[C@H]1O,MYEJFUXQJGHEQK,Proscillaridin,AnalytiCon Discovery GmbH,NP-001987,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/MYEJFUXQJGHEQK;qid=Q105174837"")"
CBR-001-625-048-9,RFM-009-041-5,CO[C@H]1[C@H](O)C[C@H](O[C@@H]2C[C@H](Oc3cc4cc5c(c(O)c4c(O)c3C)C(=O)[C@@H](O[C@H]3C[C@@H](OC4C[C@@H](O[C@H]6C[C@](C)(O)[C@H](OC(C)=O)[C@@H](C)O6)[C@@H](O)[C@@H](C)O4)[C@H](O)[C@@H](C)O3)[C@H]([C@H](OC)C(=O)[C@@H](O)[C@@H](C)O)C5)O[C@H](C)[C@H]2OC(C)=O)O[C@@H]1C,ZYVSOIYQKUDENJ,CHROMOMYCIN A3,AnalytiCon Discovery GmbH,NP-003874,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/ZYVSOIYQKUDENJ;qid=Q110171493"")"
CBR-001-625-070-7,RFM-009-063-1,N#Cc1ccnc(N2C(=O)CC[C@H]2C(=O)N(c2cncc(F)c2)C(C(=O)NC2CC(F)(F)C2)c2ccccc2Cl)c1,WIJZXSAJMHAVGX,AG-120,"Ark Pharm, Inc",AK174347,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/WIJZXSAJMHAVGX;qid=Q27895417"")"
CBR-001-625-062-7,RFM-009-055-1,c1ccc2c(c1)CCN1CCNCC21,SCVCXWHEHAKJCG,AZAQUINZOLE,"Ark Pharm, Inc",AK-38584,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/SCVCXWHEHAKJCG;qid=Q27277669"")"
CBR-001-625-045-6,RFM-009-038-0,CCCC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4(C)[C@H]3[C@@H](O)CC21C,YZNQMPPBWQTLFJ,HYDROCORTISONE BUTYRATE,CHEMSTEP,1504092,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/YZNQMPPBWQTLFJ;qid=Q76415533"")"
CBR-001-625-060-5,RFM-009-053-9,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CC[C@@H]6[C@@H]5CCC5(C)C(C7=CC(=O)OC7)CCC65O)C4)OC3C)OC2C)OC(C)C1OC1OC(CO)C(O)C(O)C1O,YFGQJKBUXPKSAW,LANATOSIDE A,ChemDiv,0449-0136,plated but not available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/YFGQJKBUXPKSAW;qid=Q105347577"")"
CBR-001-625-059-2,RFM-009-052-8,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CC[C@@H]6[C@@H]5CCC5(C)C(C7=CC(=O)OC7)C(O)CC65O)C4)OC3C)OC2C)CC(O)C1O,LKRDZKPBAOKJBT,GITOXIN,ChemDiv,0449-0141,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/LKRDZKPBAOKJBT;qid=Q105153226"")"
CBR-001-625-057-0,RFM-009-050-6,COC1CC(OC2CCC3(C=O)[C@H]4CCC5(C)C(C6=CC(=O)OC6)CCC5(O)[C@@H]4CCC3(O)C2)OC(C)C1O,XQCGNURMLWFQJR,CYMARINE,ChemDiv,0449-0124,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/XQCGNURMLWFQJR;qid=Q111242137"")"
CBR-050-191-283-0,RFM-009-079-9,Oc1cc(O)c2cc(O)c(-c3ccc(O)c(O)c3)[o+]c2c1,VEVZSMAEJFVWIL,Cyanidin chloride,AvaChem Scientific,3207B,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/VEVZSMAEJFVWIL;qid=Q27139806"")"
CBR-001-625-083-2,RFM-009-076-6,C[C@@H]1CC[C@@]2(NC1)O[C@H]1C[C@H]3[C@@H]4CC=C5C[C@@H](O[C@@H]6O[C@H](CO)[C@H](O)[C@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H]6O[C@@H]6O[C@@H](C)[C@H](O)[C@@H](O)[C@H]6O)CCC5(C)[C@H]4CCC3(C)[C@H]1[C@@H]2C,QCTMYNGDIBTNSK,Solasonine,ChemFaces,CFN90156,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/QCTMYNGDIBTNSK;qid=Q105218582"")"
CBR-001-625-078-5,RFM-009-071-1,OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2ccc(O)c(O)c2)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,ZPPQIOUITZSYAO,Cyanidin 3-sambubioside,ChemFaces,CFN92173,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/ZPPQIOUITZSYAO;qid=Q104388774"")"
CBR-001-625-079-6,RFM-009-072-2,OC[C@H]1O[C@@H](Oc2cc3c(O)cc(O)cc3[o+]c2-c2cc(O)c(O)c(O)c2)[C@H](O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@@H]1O,TWYYVOVDSNRIJM,Delphinidin-3-sambubioside,ChemFaces,CFN92171,plated and available for follow-up,"=HYPERLINK(""https://reframedb.org//compound_data/TWYYVOVDSNRIJM;qid=Q123340324"")"
